-0.9763579296886957, 9.625237745186641e-12
-0.9541149004524503, 9.849409080238696e-12
-0.9004022257649034, 1.1487358204586008e-11
-0.8721755164628338, 1.1474962308736847e-11
-0.8458739953325634, 1.1169449001799157e-11
-0.8132358712115071, 1.1276421672952051e-11
-0.7785253187860344, 1.1060039396275767e-11
-0.7305823921575015, 1.0331948393683392e-11
-0.7017850777046778, 1.0146585398751156e-11
-0.6701203852138838, 9.986118737761867e-12
-0.6350416247242195, 9.055285714168494e-12
-0.6023585366028793, 8.502016660668829e-12
-0.5696687517155392, 7.8967304262183e-12
-0.5369406995939149, 6.895207534365819e-12
-0.5063661331289194, 6.120559489022765e-12
-0.48215425194693784, 5.8949535533984215e-12
-0.4671075412591883, 5.92795535798299e-12
-0.418009483821395, 4.790308805109346e-12
-0.39126963885613697, 4.555822928075011e-12
-0.34660952141294166, 3.6020432051095844e-12
-0.32728982984409805, 3.431566125343078e-12
-0.2752329976854875, 2.8129683120141228e-12
-0.22183078523752786, 2.0950555426060922e-12
-0.20148648315582895, 1.988107926673174e-12
-0.15261290494098056, 1.4207171290771914e-12
-0.13170879105124, 9.358137619826807e-13
-0.11422299442528727, 8.282480622629238e-13
-0.09820749631196546, 6.113773911803302e-13
-0.07684919756003206, 5.285253637994048e-13
-0.030721155843126624, 4.28736521503957e-13
-0.01140887855092565, 4.133627542835949e-13
0.04347231466807844, 4.2701356096377884e-13
0.07666904474159963, 4.56101441633756e-13
0.10901509419698097, 4.569975245398012e-13
0.13691904722111214, 4.5102789999759277e-13
0.20366421912675836, 4.708954736333517e-13
0.22592211677799146, 4.704359117234175e-13
0.2837446252921705, 5.070651125808505e-13
0.31042836775859395, 5.279525692330869e-13
0.3663341905806836, 5.773105710039786e-13
0.3854105601355715, 5.785325120287657e-13
0.44684340453516946, 6.167970902711925e-13
0.4794867904009399, 6.174380523601538e-13
0.5121330463092815, 6.152230047601065e-13
0.5387865849943594, 6.725686096419551e-13
0.6010804489987882, 7.020242270822253e-13
0.6283924437840736, 6.911007962508691e-13
0.6683096928763372, 6.651607396356488e-13
0.6930902554462401, 6.8745070217045e-13
0.7583205146728649, 7.546732839575437e-13
0.7879650249452241, 7.945237455058812e-13
0.8324125770132167, 8.853139164573953e-13
0.8650588329215585, 8.821378691463467e-13
0.8976565372764023, 9.506272961944031e-13
0.9318365917689, 1.0863603325365127e-12
0.9506564175899055, 1.2514223063899842e-12
0.9700634860103652, 1.5433191793360522e-12
